Company_ID,Date,Industry_Sector,Total_Assets,Total_Liabilities,Current_Assets,Current_Liabilities,Net_Income,Revenue,Operating_Income,Cash_Flow,Debt_Equity_Ratio,Return_on_Assets,Working_Capital_Ratio,Stock_Price_Close,Volatility_Index,GDP_Growth_Rate,Interest_Rate,Inflation_Rate,Financial_Risk_Label
C3961,2020-06-30,Retail,168251606.72,117837086.6,80587756.53,32505849.08,21741621.3,25589206.08,4094272.9728,21765757.12,2.34,0.1292,2.48,856.9,31.34,5.48,2.86,3.3,0
C5594,2019-12-31,Finance,668836150.82,37750136.29,218690708.94,129297254.68,77353096.98,113243628.48,27178470.8352,77429687.73,0.06,0.1157,1.69,676.41,17.4,6.77,1.99,6.6,0
C4697,2015-12-31,Healthcare,963340290.64,708980299.65,188494797.56,177453529.14,15872562.43,6228822.52,809746.9275999999,15809618.22,2.79,0.0165,1.06,705.9,41.31,9.62,7.66,3.76,1
C3191,2022-12-31,Technology,819221077.04,89983963.06,205584492.08,129966368.95,124295425.64,291930375.36,55466771.3184,124289259.2,0.12,0.1517,1.58,942.01,19.09,-1.93,1.56,1.79,0
C2364,2021-09-30,Finance,726551156.28,256832196.68,167766544.63,5009199.93,22395894.28,82965459.09,24889637.727,22448514.02,0.55,0.0308,33.49,145.84,34.92,-1.8,3.33,5.23,0
C1031,2024-03-31,Manufacturing,384832303.71,292321587.21,68993883.47,57611873.96,58768594.46,28422793.93,8242610.2397,58794787.61,3.16,0.1527,1.2,598.57,10.59,5.49,1.03,2.3,1
C4753,2022-06-30,Energy,521323896.29,386834338.57,2928854.81,2537823.7,80067159.95,172350486.06,34470097.212000005,80087029.96000001,2.88,0.1536,1.15,839.71,59.7,1.93,5.88,2.27,1
C5101,2023-03-31,Energy,564729877.84,413698372.92,257139693.22,183722110.49,33698416.53,268567626.78,69827582.9628,33791746.72,2.74,0.0597,1.4,970.16,32.01,-3.53,5.31,1.85,1
C3841,2020-03-31,Healthcare,715412765.99,168002170.55,103961844.03,55317620.62,74725653.6,40207024.5,9247615.635,74661354.24,0.31,0.1045,1.88,850.6,48.66,9.71,2.13,7.61,0
C3072,2022-12-31,Finance,539117780.86,413601767.4,23284106.03,12411310.44,101769221.91,42008641.01,5041036.9212,101711716.73,3.3,0.1888,1.88,965.62,23.18,-3.19,8.07,4.59,1
C4538,2017-06-30,Healthcare,540420598.95,26838646.34,107795316.99,22727625.5,70112765.1,26695007.0,6673751.75,70126927.33999999,0.05,0.1297,4.74,376.14,17.0,5.07,8.47,6.94,0
C3827,2017-09-30,Technology,467752840.61,64854024.24,19173430.88,6113660.44,76588472.89,149858522.1,25475948.757,76657568.3,0.16,0.1637,3.14,185.13,23.95,3.31,6.1,3.25,0
C4679,2021-06-30,Manufacturing,521153445.89,391339846.49,35918154.32,28039276.8,95176215.98,97762685.77,15642029.7232,95242626.83,3.01,0.1826,1.28,568.58,33.93,-0.89,5.59,3.63,1
C1586,2023-12-31,Finance,73854548.0,53379600.17,13217034.82,13174095.23,84753.45,26496810.2,2384712.918,65291.97,2.61,0.0011,1.0,446.0,30.31,0.06,7.79,6.74,1
C4181,2017-03-31,Manufacturing,110449881.77,3932384.87,17772380.01,11915167.48,-752847.69,13826010.95,1244340.9855,-760364.49,0.04,-0.0068,1.49,747.54,37.63,4.12,9.49,4.2,1
C4969,2017-12-31,Manufacturing,888288941.28,308742861.92,128223791.47,39518640.31,125194035.74,118206648.53,30733728.6178,125165829.55,0.53,0.1409,3.24,72.15,16.09,6.56,7.82,3.78,0
C4204,2021-12-31,Finance,96930992.91,65625266.98,41470528.21,26511049.95,-64718.29,36419288.17,9833207.805900002,18352.21,2.1,-0.0007,1.56,803.45,32.43,1.88,5.22,4.32,1
C3013,2019-03-31,Manufacturing,23956177.6,17267612.5,10701219.54,1552348.31,1544801.67,6227442.52,934116.378,1623912.96,2.58,0.0645,6.89,714.42,16.18,8.9,0.94,5.17,1
C4014,2016-06-30,Healthcare,230041079.45,177161715.0,70168129.65,7978096.82,14834279.66,83311684.34,22494154.771800004,14840178.12,3.35,0.0645,8.8,142.04,16.18,-0.11,0.86,3.93,1
C2038,2022-09-30,Technology,790855356.57,296665283.4,278882619.07,10556541.17,152904490.45,353654770.53,95486788.0431,152860740.70999998,0.6,0.1933,26.42,286.75,30.13,8.2,8.66,3.03,0
C4896,2018-03-31,Retail,833907177.36,154988479.31,13542547.83,2938839.28,164825141.51,234090759.86,60863597.5636,164862137.48,0.23,0.1977,4.61,158.67,15.68,2.28,9.45,1.93,0
C1090,2017-09-30,Finance,711904010.7,516599865.42,45541712.9,3873381.88,16933445.45,309716738.85,58846180.381500006,16868658.509999998,2.65,0.0238,11.76,146.0,32.27,7.24,8.15,6.96,1
C5623,2015-06-30,Retail,506831827.13,127477048.35,178106066.85,1583586.22,38472767.91,40265959.27,11677128.1883,38516619.35,0.34,0.0759,112.47,505.93,22.11,-4.71,7.68,4.47,0
C3038,2016-03-31,Manufacturing,785217674.38,582182392.77,172925648.23,52202921.81,37380509.92,100766390.26,5038319.513,37327336.33,2.87,0.0476,3.31,298.44,48.78,3.23,3.65,5.18,1
C4299,2015-09-30,Healthcare,311098813.15,242760220.29,151788314.34,94876728.28,22947919.24,132167512.7,11895076.143,22968632.59,3.55,0.0738,1.6,790.22,10.2,1.48,2.99,6.59,1
C4391,2015-12-31,Technology,10199990.97,1890471.19,382462.21,112791.97,1415167.08,165101.05,44577.2835,1355578.66,0.23,0.1387,3.39,952.75,47.88,-1.32,3.28,2.91,0
C3442,2015-03-31,Retail,650269047.51,58692738.29,245932390.57,55397115.55,18738867.09,258348207.25,18084374.5075,18781185.99,0.1,0.0288,4.44,115.59,47.0,6.86,6.05,3.46,0
C1088,2021-09-30,Healthcare,720690475.27,540533054.4,301812804.92,279873535.54,48826625.04,77495102.03,7749510.203000001,48898185.26,3.0,0.0677,1.08,831.44,42.52,-4.06,3.52,6.14,1
C3889,2021-06-30,Finance,305799988.26,227172866.99,575662.32,415310.48,31987291.81,56497541.22,8474631.183,32007438.86,2.89,0.1046,1.39,560.25,35.41,9.74,7.8,2.25,1
C3494,2016-09-30,Retail,851770815.98,653253689.74,300840473.16,215406849.56,150511178.37,122533893.47,12253389.347,150498570.52,3.29,0.1767,1.4,950.13,13.02,1.64,7.06,5.56,1
C4867,2022-03-31,Finance,920502797.43,414760641.81,245096094.93,110970768.73,38814434.52,130412067.38,24778292.8022,38862815.120000005,0.82,0.0422,2.21,145.09,36.13,-4.55,2.24,6.63,0
C1224,2019-12-31,Finance,57623158.81,23384123.09,21064074.48,14030398.34,9822718.34,3926237.66,785247.5320000001,9875921.25,0.68,0.1705,1.5,938.15,15.04,-1.41,3.87,4.79,0
C3121,2024-09-30,Manufacturing,637778441.47,246823117.82,245661054.66,234291954.94,41829367.06,87767107.23,8776710.723000001,41836496.27,0.63,0.0656,1.05,470.89,22.36,5.82,3.33,6.3,0
C2278,2016-09-30,Healthcare,256455533.12,200813471.18,46766585.18,44900433.82,48995706.83,18409149.73,4786378.9298,48999169.25,3.61,0.191,1.04,687.77,48.8,-3.13,8.09,3.12,1
C4004,2016-06-30,Technology,223052672.05,114069624.14,33108936.34,27884419.72,27107487.44,5669990.21,396899.3147000001,27063606.15,1.05,0.1215,1.19,575.71,56.84,-3.45,8.39,5.01,0
C5030,2019-09-30,Technology,541124708.08,116032929.04,7887641.39,396897.94,102952131.82,234750099.96,25822510.9956,102891009.81,0.27,0.1903,19.87,306.64,38.61,-4.74,8.98,6.42,0
C1547,2020-06-30,Energy,730258867.52,294384327.09,336232944.48,292457033.8,52902462.83,42490568.22,4673962.5042,52844200.68,0.68,0.0724,1.15,751.31,37.41,7.75,5.15,6.39,0
C5739,2015-09-30,Technology,571482217.81,5649151.12,161021504.71,29408372.14,20911248.29,51276648.4,12306395.616,20906038.1,0.01,0.0366,5.48,217.44,13.15,1.66,5.52,5.15,0
C4197,2015-03-31,Technology,248763616.66,152632059.14,35354540.92,34453693.57,12428652.49,45532421.64,7740511.678800001,12392990.18,1.59,0.05,1.03,279.17,33.52,7.25,7.85,4.11,0
C4418,2019-03-31,Manufacturing,321426670.32,241959108.74,108277421.79,102967797.95,28755783.09,3367119.19,841779.7975,28674686.76,3.04,0.0895,1.05,942.82,25.32,4.88,8.54,4.21,1
C5759,2018-09-30,Manufacturing,492864637.32,379994211.29,82278256.81,13828328.8,39550983.69,57471078.16,13793058.7584,39635055.49,3.37,0.0802,5.95,857.51,17.17,9.27,7.49,6.31,1
C3985,2022-09-30,Energy,20020773.85,11225854.27,8005357.1,5551402.9,2546452.42,8657651.94,1991259.9462,2516549.58,1.28,0.1272,1.44,243.14,30.52,1.95,3.09,3.06,0
C1190,2020-12-31,Manufacturing,336196672.93,245000666.61,138575982.87,10359047.14,51631675.92,84118339.16,24394318.3564,51623359.71,2.69,0.1536,13.38,71.67,24.66,1.45,6.12,2.06,1
C4649,2019-06-30,Finance,842858081.44,634991581.89,160369658.71,99316178.96,38979975.25,321145641.42,89920779.59760001,38975226.43,3.05,0.0462,1.61,872.86,59.19,4.12,5.83,3.67,1
C2112,2019-09-30,Manufacturing,770646296.48,553530668.06,70423811.37,20936411.77,-329100.62,330071209.56,95720650.7724,-373211.48,2.55,-0.0004,3.36,387.63,31.45,1.15,4.23,4.33,1
C1103,2017-06-30,Retail,778508965.05,589872459.89,262248261.47,232375865.98,48827516.2,329245141.38,42801868.3794,48906349.54000001,3.13,0.0627,1.13,799.06,59.18,7.41,4.28,1.77,1
C2941,2015-09-30,Retail,810687171.76,163841020.37,91121090.0,55798707.7,43468849.33,173053990.33,27688638.4528,43409854.09,0.25,0.0536,1.63,66.38,48.33,6.75,6.18,2.04,0
C2846,2021-12-31,Retail,386966675.78,266168766.08,30619106.16,27488850.71,39099931.48,49513294.6,6436728.298,39000933.66,2.2,0.101,1.11,950.16,21.25,8.65,8.6,3.44,0
C5792,2024-09-30,Retail,359950607.55,251973726.65,4544560.4,764731.79,65074628.56,68492140.35,9588899.649,65085280.82,2.33,0.1808,5.94,442.31,48.71,-0.78,1.94,4.88,0
C4253,2017-06-30,Technology,524317680.97,389292759.68,104027740.39,102769475.42,41264557.96,154459888.33,44793367.6157,41284875.5,2.88,0.0787,1.01,389.97,36.28,3.16,1.5,3.83,1
C1014,2021-09-30,Manufacturing,111879173.95,43332196.36,3891397.76,3469153.19,16528815.29,18425732.27,3685146.454,16571920.64,0.63,0.1477,1.12,756.62,29.78,8.48,9.45,2.37,0
C5876,2020-06-30,Finance,546274012.94,390942222.5,33200248.46,7928018.38,47564906.13,20111520.3,2815612.842,47548307.900000006,2.52,0.0871,4.19,822.65,59.27,-2.15,2.48,7.38,1
C5112,2021-03-31,Healthcare,344923763.44,40704586.21,57950550.03,42238028.21,25142195.33,140999474.46,39479852.8488,25103638.89,0.13,0.0729,1.37,623.51,23.12,3.53,1.63,5.22,0
C5324,2022-03-31,Healthcare,558615053.43,404611705.48,104076628.1,75569240.84,80742653.07,129384155.42,33639880.409200005,80747782.69999999,2.63,0.1445,1.38,627.92,12.19,5.35,6.69,7.35,1
C2226,2016-06-30,Retail,715682989.69,212367652.18,184037527.97,77643257.15,71736424.94,79580440.53,21486718.9431,71758460.27,0.42,0.1002,2.37,237.54,14.58,3.03,4.95,7.53,0
C4428,2019-12-31,Energy,785968006.83,266451534.61,140718996.76,135142084.99,72225042.5,311470300.25,24917624.02,72273053.14,0.51,0.0919,1.04,672.68,35.55,-2.94,1.65,5.73,0
C5218,2016-12-31,Technology,86890018.4,45706732.2,25053261.09,15867974.05,7151484.32,30661012.64,6745422.7808,7221997.65,1.11,0.0823,1.58,914.18,20.34,6.13,5.67,3.07,0
C3102,2021-06-30,Retail,267429684.47,160131186.7,60310735.27,34613649.84,12572058.51,73271199.15,6594407.9235000005,12670530.95,1.49,0.047,1.74,519.39,53.97,-3.41,6.11,5.7,0
C3547,2015-03-31,Energy,264502049.42,193070100.33,47350595.87,38619668.93,5957985.81,37992277.99,7598455.598000001,5906372.38,2.7,0.0225,1.23,956.72,37.58,5.97,5.83,3.85,1
C3638,2017-09-30,Retail,216798485.19,69977853.28,25404055.77,8698964.79,29624949.95,46679536.35,11203088.724,29620750.4,0.48,0.1366,2.92,143.53,47.1,-4.01,9.45,6.89,0
C2025,2016-06-30,Technology,807503785.84,624557281.32,251399778.02,160462768.62,75269616.35,217691779.9,15238424.593000002,75239533.97,3.41,0.0932,1.57,509.76,23.75,0.4,9.73,1.04,1
C3880,2019-09-30,Healthcare,356694478.66,271202722.4,177942469.9,166033625.67,24007595.6,43294400.44,7360048.0748,24064556.15,3.17,0.0673,1.07,273.79,30.33,-2.73,7.17,6.16,1
C1387,2015-09-30,Retail,198507303.05,120597121.49,13881319.2,13725502.38,10601291.29,83124824.26,8312482.426000001,10691419.85,1.55,0.0534,1.01,827.49,27.97,1.32,0.54,2.76,0
C1605,2017-06-30,Retail,143116310.3,108124352.5,9026922.98,8413929.59,8663018.56,58807125.51,17054066.397899996,8666870.110000001,3.09,0.0605,1.07,771.32,23.3,0.74,5.75,6.95,1
C1071,2016-03-31,Healthcare,988977551.24,281796178.2,41871485.79,12776575.73,18767656.61,167848166.98,13427853.3584,18755563.58,0.4,0.019,3.28,779.09,13.37,3.45,0.92,7.19,0
C1267,2022-06-30,Healthcare,844870432.58,650007438.35,28808073.44,2306094.01,92854411.52,212971698.97,44724056.7837,92901772.69,3.34,0.1099,12.49,798.23,17.45,-4.43,8.95,4.29,1
C4473,2024-03-31,Technology,69052604.78,10694767.47,25481806.86,25404997.95,11010931.98,14720565.93,3091318.8453,11005853.96,0.18,0.1595,1.0,251.17,40.79,2.94,5.61,1.44,0
C2412,2018-12-31,Retail,300907756.91,71776624.25,39786769.51,6737799.99,17644698.96,143361736.47,10035321.5529,17592826.18,0.31,0.0586,5.91,321.43,17.69,-3.84,2.04,4.69,0
C1221,2015-09-30,Finance,492414024.36,358348668.27,176083546.7,135302173.49,10985625.58,23864390.97,6204741.6522,10930780.35,2.67,0.0223,1.3,867.61,17.13,-0.37,9.32,6.88,1
C5272,2015-12-31,Manufacturing,796357458.18,61813283.21,297880295.9,51537045.3,61197268.17,201593360.04,56446140.8112,61107675.59,0.08,0.0768,5.78,138.69,48.6,9.94,7.87,6.44,0
C4776,2020-12-31,Healthcare,83746510.96,29966548.92,6389259.68,3054402.47,-776966.38,6388664.94,766639.7928,-837388.81,0.56,-0.0093,2.09,364.54,17.25,7.31,5.44,3.17,1
C3889,2021-06-30,Finance,305799988.26,227172866.99,575662.32,415310.48,31987291.81,56497541.22,8474631.183,32007438.86,2.89,0.1046,1.39,560.25,35.41,9.74,7.8,2.25,1
C4015,2017-03-31,Manufacturing,777353658.05,286754596.12,322751077.32,212176675.55,29247845.07,83413964.77,11677955.0678,29255454.42,0.58,0.0376,1.52,679.88,18.65,-2.7,0.62,1.79,0
C2408,2015-09-30,Technology,724546029.2,204648043.86,316201468.66,234928857.01,86672402.5,255003430.27,61200823.2648,86677812.48,0.39,0.1196,1.35,400.81,16.29,1.07,5.73,7.64,0
C2922,2020-09-30,Technology,821929524.24,541817221.85,82264302.6,54121072.82,9629681.7,314662379.51,40906109.3363,9575784.09,1.93,0.0117,1.52,679.26,55.58,-4.38,1.87,2.79,0
C3065,2021-12-31,Retail,99900614.5,63180090.18,27491353.88,5551139.65,10535205.59,48360863.06,3868869.0448,10629246.85,1.72,0.1055,4.95,776.21,17.21,7.22,7.57,5.02,0
C3063,2015-12-31,Finance,748143088.98,470723424.83,111109073.64,24986314.08,100238435.77,332347518.74,19940851.1244,100335853.94,1.7,0.134,4.45,195.89,27.47,-4.21,1.03,2.91,0
C1355,2017-03-31,Retail,611434474.84,460879065.83,170546463.86,85400615.77,23314223.35,238125834.83,52387683.6626,23306375.49,3.06,0.0381,2.0,91.67,16.29,-3.28,4.07,2.11,1
C2415,2021-12-31,Finance,143310749.49,34720992.27,32847644.15,9847740.56,20117013.6,38929672.53,5839450.8795,20059694.59,0.32,0.1404,3.34,607.39,43.71,6.76,9.91,2.62,0
C1046,2015-06-30,Technology,389461064.58,155841845.61,119303156.98,8561137.94,46111576.52,112483024.94,30370416.7338,46082309.29000001,0.67,0.1184,13.94,245.98,33.83,5.31,5.84,1.97,0
C1500,2018-03-31,Finance,419963595.4,215105405.41,37758428.5,25003053.56,22466992.56,162076903.17,24311535.4755,22446674.52,1.05,0.0535,1.51,747.84,31.27,5.71,8.62,1.96,0
C2751,2024-03-31,Manufacturing,652085037.76,229902636.48,280670449.92,82675427.61,2799566.18,244100614.59,48820122.918000005,2786466.8000000003,0.54,0.0043,3.39,326.4,54.97,-3.17,1.84,1.1,0
C4101,2021-12-31,Retail,880481954.37,484495836.95,75596726.43,63827166.83,70020809.75,95723977.52,27759953.480799995,70057762.02,1.22,0.0795,1.18,189.33,53.53,7.37,1.48,1.89,0
C2936,2020-09-30,Retail,43768352.63,5378563.72,9789783.63,9237350.6,5286162.16,7839449.65,1254311.944,5355289.04,0.14,0.1208,1.06,544.76,12.39,1.25,4.19,7.3,0
C3562,2019-09-30,Retail,870908235.39,198119749.82,186145937.85,62863405.87,173386979.94,151015025.9,18121803.108,173468337.77,0.29,0.1991,2.96,161.59,55.91,3.53,2.62,2.76,0
C5014,2019-06-30,Finance,721965576.14,210873987.69,94986287.16,20126297.87,24569370.91,190601143.31,11436068.5986,24623464.8,0.41,0.034,4.72,237.28,31.71,-3.8,4.96,5.39,0
C3494,2016-09-30,Retail,851770815.98,653253689.74,300840473.16,215406849.56,150511178.37,122533893.47,12253389.347,150498570.52,3.29,0.1767,1.4,950.13,13.02,1.64,7.06,5.56,1
C3349,2022-12-31,Energy,629222593.38,307313483.68,26589310.68,8857153.44,25312379.24,314482969.19,94344890.757,25262865.7,0.95,0.0402,3.0,809.48,50.82,9.04,1.73,5.67,0
C5814,2015-12-31,Retail,484095423.78,75592167.63,6387464.51,2287973.87,30971846.57,97456186.08,17542113.4944,31031861.53,0.19,0.064,2.79,905.53,18.89,0.96,0.72,5.52,0
C4563,2019-12-31,Finance,754722144.66,175094697.03,45857750.57,44512325.31,-336560.38,197589862.65,13831290.385500005,-317266.35,0.3,-0.0004,1.03,9.55,13.12,5.58,8.19,6.56,1
C4714,2015-06-30,Healthcare,720451590.17,234499265.62,135606376.7,57797625.57,89692418.65,325040209.03,94261660.61869998,89723278.23,0.48,0.1245,2.35,40.79,30.37,-3.05,5.8,3.77,0
C3046,2016-09-30,Technology,638091748.68,401792965.31,280028224.51,68217850.57,105582651.49,230092731.62,43717619.0078,105591644.2,1.7,0.1655,4.1,314.86,37.03,0.77,8.94,5.07,0
C5542,2016-09-30,Healthcare,323740158.95,6804435.92,150448648.22,49959964.71,5751200.34,80009493.22,12801518.9152,5821209.859999999,0.02,0.0178,3.01,800.82,49.08,8.98,4.06,5.13,0
C5350,2020-03-31,Manufacturing,462750874.9,267952959.07,170245446.13,155869614.26,51423459.05,48064370.32,11535448.8768,51424607.55,1.38,0.1111,1.09,815.01,21.03,-4.89,3.17,2.28,0
C2349,2016-12-31,Technology,789003980.93,569042258.0,300053656.56,102608954.53,114506264.39,209088173.01,58544688.4428,114547640.58,2.59,0.1451,2.92,154.49,13.9,3.16,3.97,2.18,1
C2959,2023-09-30,Retail,378119372.9,22537238.49,113795266.04,70807125.03,32013324.09,143817235.35,38830653.5445,32063431.84,0.06,0.0847,1.61,546.59,56.78,0.73,6.72,5.03,0
C2786,2017-03-31,Technology,731799164.26,524147261.59,322959297.37,249457366.01,136741768.35,258840132.27,56944829.099400006,136647007.10999998,2.52,0.1869,1.29,178.32,49.07,9.96,7.34,5.06,1
C2621,2022-03-31,Finance,602378158.4,472642862.96,126674022.93,27013199.34,592415.66,154493645.33,46348093.599,689170.73,3.64,0.001,4.69,105.85,50.82,-2.4,8.19,6.97,1
C5023,2023-12-31,Healthcare,702499720.2,362550337.9,308452530.84,204461726.56,36282280.12,323633048.49,90617253.5772,36370813.36,1.07,0.0516,1.51,739.83,53.48,-1.38,6.06,2.87,0
C5164,2024-06-30,Healthcare,939729644.4,556843447.58,384895572.33,342784730.36,35988582.95,377059111.05,37705911.105,35998474.85,1.45,0.0383,1.12,309.53,34.88,-1.84,9.63,5.66,0
C4070,2021-12-31,Retail,751552077.1,409453086.6,81839968.73,52229207.79,94466915.81,141019610.64,11281568.8512,94453706.1,1.2,0.1257,1.57,921.15,49.06,0.31,2.36,4.22,0
C1941,2016-09-30,Healthcare,292381528.42,156916608.95,37791982.48,17605381.04,48099215.32,130379908.63,33898776.2438,48022503.06,1.16,0.1645,2.15,911.2,44.21,4.28,2.85,7.5,0
C4353,2020-03-31,Finance,580445304.76,39414743.65,222102157.1,194675248.64,64287698.39,56244553.11,14061138.2775,64366742.46,0.07,0.1108,1.14,807.15,20.59,-1.75,4.85,2.1,0
C1178,2018-09-30,Technology,675135271.51,185978340.82,195157166.25,166896772.27,19985246.89,262526714.8,15751602.888,20069520.61,0.38,0.0296,1.17,205.58,49.72,-3.99,3.61,5.43,0
C3056,2020-06-30,Manufacturing,682205938.44,41140804.72,184943748.0,154340761.95,130202803.18,248232809.81,32270265.2753,130153034.9,0.06,0.1909,1.2,784.9,48.02,2.3,1.32,5.7,0
C3485,2019-09-30,Technology,722879107.14,553161943.52,321848730.97,192317264.19,19286089.93,305439704.63,76359926.1575,19313918.27,3.26,0.0267,1.67,989.28,36.41,-1.79,2.91,3.85,1
C4545,2024-09-30,Technology,719863584.8,7237193.89,38943974.87,28733087.53,97594881.11,315218160.07,75652358.41679999,97683905.65,0.01,0.1356,1.36,545.32,23.16,-3.03,0.54,1.87,0
C1873,2019-09-30,Finance,735697130.62,539394051.79,57158611.62,12904740.99,64408194.02,275287116.51,57810294.4671,64373700.74,2.75,0.0875,4.43,71.02,22.65,-1.71,0.7,7.83,1
C3038,2016-03-31,Manufacturing,785217674.38,582182392.77,172925648.23,52202921.81,37380509.92,100766390.26,5038319.513,37327336.33,2.87,0.0476,3.31,298.44,48.78,3.23,3.65,5.18,1
C5652,2021-09-30,Energy,909576679.61,669450274.02,396169688.61,173713716.35,170310653.49,289791407.47,75345765.9422,170270474.02,2.79,0.1872,2.28,502.52,15.87,-2.69,8.17,7.61,1
C5001,2015-03-31,Retail,544229908.24,99620467.93,212416805.05,137144287.72,70772949.13,84644593.51,12696689.0265,70780158.94999999,0.22,0.13,1.55,373.3,28.19,7.66,9.65,4.37,0
C3521,2016-03-31,Manufacturing,298873182.77,227962470.15,44422962.32,17874863.54,24663128.26,3452465.46,552394.4736,24630797.82,3.21,0.0825,2.49,75.35,50.56,5.68,3.19,2.82,1
C1881,2021-06-30,Retail,170456790.35,72865365.51,53326916.44,22465938.16,8348078.05,5819953.82,349197.2292,8256242.069999999,0.75,0.049,2.37,901.78,16.57,-0.57,9.87,7.49,0
C1356,2017-12-31,Energy,860981257.16,619466188.14,368845376.27,224612443.37,102286519.54,383545377.6,57531806.64,102198988.4,2.56,0.1188,1.64,473.04,37.69,3.24,2.01,6.48,1
C3112,2017-03-31,Energy,126169023.01,97989282.92,24852976.53,19206094.77,4783747.71,33665194.37,3029867.4933,4845493.24,3.48,0.0379,1.29,172.22,45.3,-2.74,8.28,4.52,1
C2682,2023-06-30,Energy,924732816.64,424294117.97,157983157.14,72732243.42,74531869.54,432453154.94,108113288.735,74438144.51,0.85,0.0806,2.17,14.81,13.47,4.16,8.24,4.6,0
C2380,2015-12-31,Manufacturing,247851012.99,110505156.79,25559356.23,10609420.58,7765078.73,82679533.59,15709111.3821,7790818.350000001,0.8,0.0313,2.41,967.57,29.97,-1.77,9.99,1.41,0
C2856,2015-06-30,Energy,506525251.48,165568445.45,238913989.67,66081315.15,84204743.36,130480229.68,20876836.7488,84117336.52,0.49,0.1662,3.62,859.2,23.53,5.19,8.81,4.75,0
C3002,2020-06-30,Retail,284103339.11,167688210.02,33991143.32,28335165.97,18076073.71,16167925.03,2910226.5054,18078340.67,1.44,0.0636,1.2,43.94,45.9,-2.87,2.53,4.94,0
C3075,2015-06-30,Retail,583832392.31,456957495.04,260002035.56,4393434.74,718426.77,142559069.25,18532679.0025,726201.41,3.6,0.0012,59.18,341.66,53.91,-2.45,1.04,3.4,1
C2335,2020-09-30,Energy,65991142.14,50924211.04,16124738.44,6600235.02,12162881.2,17562212.12,2107465.4544,12221275.28,3.38,0.1843,2.44,275.42,32.14,7.05,9.35,5.24,1
C5682,2021-06-30,Finance,384142252.08,125569613.13,104787090.14,45649861.7,45000554.96,176300668.31,24682093.563400004,45042565.94,0.49,0.1171,2.3,874.1,14.1,3.37,1.63,6.51,0
